Var1_1,Var1_2,Var1_3
2680,2431.5,0
2681,2431.5,0
2682,2431.5,0
2683,2431.5,0
2684,2431.5,0
2685,2431.5,0
2686,2431.5,0
2687,2431.5,0
2688,2431.5,0
2692,2430.5,0
2694,2429.5,0
2696,2428.5,0
2703,2424.5,0
2703.5,2424,0
2704,2423.5,0
2704.5,2423,0
2705,2422.5,0
2705.5,2422,0
2706,2421.5,0
2706.5,2421,0
2707,2420.5,0
2707.5,2420,0
2708,2419.5,0
2708.5,2419,0
2709,2418.5,0
2709.5,2418,0
2710,2417.5,0
2710.5,2417,0
2711,2416.5,0
2711.5,2416,0
2712,2415.5,0
2712.5,2415,0
2713,2414.5,0
2713.5,2414,0
2714,2413.5,0
2714.5,2413,0
2715,2412.5,0
2715.5,2412,0
2716,2411.5,0
2716.5,2411,0
2717,2410.5,0
2717.5,2410,0
2718.5,2408,0
2718.5,2407,0
2718.5,2406,0
2718.5,2405,0
2718.5,2404,0
2718.5,2403,0
2718.5,2402,0
2718.5,2401,0
2718.5,2400,0
2718.5,2399,0
2718.5,2398,0
2718.5,2397,0
2718.5,2396,0
2718.5,2395,0
2718.5,2394,0
2718.5,2393,0
2718.5,2392,0
2718.5,2391,0
2718.5,2390,0
2718.5,2389,0
2718.5,2388,0
2718.5,2387,0
2718.5,2386,0
2717.5,2384,0
2716.5,2382,0
2714.5,2379,0
2714,2378.5,0
2713.5,2378,0
2713,2377.5,0
2712.5,2377,0
2712,2376.5,0
2711.5,2376,0
2711,2375.5,0
2710.5,2375,0
2710,2374.5,0
2709.5,2374,0
2709,2373.5,0
2708.5,2373,0
2708,2372.5,0
2707.5,2372,0
2707,2371.5,0
2706.5,2371,0
2706,2370.5,0
2705.5,2370,0
2705,2369.5,0
2704.5,2369,0
2704,2368.5,0
2703.5,2368,0
2703,2367.5,0
2702.5,2367,0
2702,2366.5,0
2701.5,2366,0
2701,2365.5,0
2700.5,2365,0
2700,2364.5,0
2699.5,2364,0
2699,2363.5,0
2698.5,2363,0
2698,2362.5,0
2697.5,2362,0
2697,2361.5,0
2696.5,2361,0
2696,2360.5,0
2695.5,2360,0
2695,2359.5,0
2694.5,2359,0
2694,2358.5,0
2693.5,2358,0
2693,2357.5,0
2692.5,2357,0
2692,2356.5,0
2691.5,2356,0
2691,2355.5,0
2690.5,2355,0
2690,2354.5,0
2689.5,2354,0
2689,2353.5,0
2688.5,2353,0
2688,2352.5,0
2686,2351.5,0
2613,2323.5,0
2594,2317.5,0
2589,2316.5,0
2588,2316.5,0
2587,2316.5,0
2586,2316.5,0
2585,2316.5,0
2584,2316.5,0
2583,2316.5,0
2582,2316.5,0
2581,2316.5,0
2580,2316.5,0
2579,2316.5,0
2578,2316.5,0
2577,2316.5,0
2576,2316.5,0
2575,2316.5,0
2574,2316.5,0
2573,2316.5,0
2572,2316.5,0
2571,2316.5,0
2570,2316.5,0
2569,2316.5,0
2568,2316.5,0
2567,2316.5,0
2566,2316.5,0
2565,2316.5,0
2564,2316.5,0
2563,2316.5,0
2562,2316.5,0
2561,2316.5,0
2560,2316.5,0
2559,2316.5,0
2558,2316.5,0
2557,2316.5,0
2556,2316.5,0
2555,2316.5,0
2554,2316.5,0
2552,2317.5,0
2546,2322.5,0
2545.5,2323,0
2545,2323.5,0
2544.5,2324,0
2544,2324.5,0
2543.5,2325,0
2543,2325.5,0
2542.5,2326,0
2542,2326.5,0
2541.5,2327,0
2541,2327.5,0
2540.5,2328,0
2540,2328.5,0
2539.5,2329,0
2539,2329.5,0
2538.5,2330,0
2538,2330.5,0
2537.5,2331,0
2537,2331.5,0
2536.5,2332,0
2536,2332.5,0
2535.5,2333,0
2535,2333.5,0
2534.5,2334,0
2534,2334.5,0
2533.5,2335,0
2533,2335.5,0
2532.5,2336,0
2532,2336.5,0
2531.5,2337,0
2531,2337.5,0
2530.5,2338,0
2530,2338.5,0
2620.91471243286,2376.67064063933,1
2620.91471243286,2376.67064063933,-1
-1,67,0
2548,1728.5,0
2547.5,1729,0
2546.5,1731,0
2544.5,1740,0
2544.5,1741,0
2544.5,1742,0
2544.5,1743,0
2544.5,1744,0
2544.5,1745,0
2544.5,1746,0
2544.5,1747,0
2544.5,1748,0
2544.5,1749,0
2544.5,1750,0
2544.5,1751,0
2544.5,1752,0
2544.5,1753,0
2544.5,1754,0
2544.5,1755,0
2544.5,1756,0
2544.5,1757,0
2544.5,1758,0
2544.5,1759,0
2544.5,1760,0
2544.5,1761,0
2544.5,1762,0
2544.5,1763,0
2544.5,1764,0
2544.5,1765,0
2544.5,1766,0
2544.5,1767,0
2544.5,1768,0
2544.5,1769,0
2545.5,1771,0
2546,1771.5,0
2546.5,1772,0
2547,1772.5,0
2547.5,1773,0
2548,1773.5,0
2548.5,1774,0
2549,1774.5,0
2549.5,1775,0
2550,1775.5,0
2550.5,1776,0
2551,1776.5,0
2551.5,1777,0
2552,1777.5,0
2552.5,1778,0
2553,1778.5,0
2553.5,1779,0
2554,1779.5,0
2554.5,1780,0
2555,1780.5,0
2555.5,1781,0
2556,1781.5,0
2556.5,1782,0
2557,1782.5,0
2557.5,1783,0
2558,1783.5,0
2558.5,1784,0
2559,1784.5,0
2559.5,1785,0
2560,1785.5,0
2562,1786.5,0
2572,1790.5,0
2573,1790.5,0
2574,1790.5,0
2575,1790.5,0
2576,1790.5,0
2577,1790.5,0
2578,1790.5,0
2579,1790.5,0
2580,1790.5,0
2581,1790.5,0
2582,1790.5,0
2583,1790.5,0
2584,1790.5,0
2585,1790.5,0
2586,1790.5,0
2587,1790.5,0
2588,1790.5,0
2589,1790.5,0
2590,1790.5,0
2591,1790.5,0
2592,1790.5,0
2593,1790.5,0
2594,1790.5,0
2646,1788.5,0
2649,1787.5,0
2651,1786.5,0
2653,1785.5,0
2658,1781.5,0
2658.5,1781,0
2659,1780.5,0
2659.5,1780,0
2660,1779.5,0
2660.5,1779,0
2661,1778.5,0
2661.5,1778,0
2662,1777.5,0
2662.5,1777,0
2663,1776.5,0
2663.5,1776,0
2664,1775.5,0
2664.5,1775,0
2665,1774.5,0
2665.5,1774,0
2666,1773.5,0
2666.5,1773,0
2667,1772.5,0
2667.5,1772,0
2668,1771.5,0
2668.5,1771,0
2669,1770.5,0
2669.5,1770,0
2670,1769.5,0
2670.5,1769,0
2671,1768.5,0
2671.5,1768,0
2672,1767.5,0
2672.5,1767,0
2673,1766.5,0
2673.5,1766,0
2674,1765.5,0
2674.5,1765,0
2675,1764.5,0
2675.5,1764,0
2676,1763.5,0
2676.5,1763,0
2677,1762.5,0
2677.5,1762,0
2678,1761.5,0
2678.5,1761,0
2679,1760.5,0
2679.5,1760,0
2680,1759.5,0
2680.5,1759,0
2681,1758.5,0
2681.5,1758,0
2682,1757.5,0
2682.5,1757,0
2683,1756.5,0
2683.5,1756,0
2685.5,1753,0
2686.5,1751,0
2687.5,1749,0
2687.5,1748,0
2687.5,1747,0
2687.5,1746,0
2687.5,1745,0
2687.5,1744,0
2687.5,1743,0
2687.5,1742,0
2687.5,1741,0
2687.5,1740,0
2687.5,1739,0
2687.5,1738,0
2687.5,1737,0
2687.5,1736,0
2687.5,1735,0
2687.5,1734,0
2687.5,1733,0
2687.5,1732,0
2687.5,1731,0
2687.5,1730,0
2687.5,1729,0
2687.5,1728,0
2687.5,1727,0
2687.5,1726,0
2687.5,1725,0
2687.5,1724,0
2686.5,1722,0
2685.5,1720,0
2684.5,1718,0
2683.5,1716,0
2679.5,1709,0
2677.5,1706,0
2675.5,1703,0
2675,1702.5,0
2674.5,1702,0
2674,1701.5,0
2673.5,1701,0
2673,1700.5,0
2672.5,1700,0
2672,1699.5,0
2671.5,1699,0
2671,1698.5,0
2670.5,1698,0
2670,1697.5,0
2669.5,1697,0
2669,1696.5,0
2668.5,1696,0
2668,1695.5,0
2667.5,1695,0
2667,1694.5,0
2666.5,1694,0
2666,1693.5,0
2665.5,1693,0
2665,1692.5,0
2664.5,1692,0
2664,1691.5,0
2663.5,1691,0
2663,1690.5,0
2662.5,1690,0
2662,1689.5,0
2661.5,1689,0
2661,1688.5,0
2660.5,1688,0
2660,1687.5,0
2659.5,1687,0
2659,1686.5,0
2658.5,1686,0
2658,1685.5,0
2657.5,1685,0
2657,1684.5,0
2655,1683.5,0
2653,1682.5,0
2650,1681.5,0
2649,1681.5,0
2648,1681.5,0
2647,1681.5,0
2646,1681.5,0
2645,1681.5,0
2644,1681.5,0
2643,1681.5,0
2642,1681.5,0
2641,1681.5,0
2640,1681.5,0
2639,1681.5,0
2638,1681.5,0
2637,1681.5,0
2636,1681.5,0
2635,1681.5,0
2634,1681.5,0
2633,1681.5,0
2632,1681.5,0
2631,1681.5,0
2630,1681.5,0
2629,1681.5,0
2628,1681.5,0
2627,1681.5,0
2626,1681.5,0
2625,1681.5,0
2624,1681.5,0
2623,1681.5,0
2622,1681.5,0
2621,1681.5,0
2620,1681.5,0
2619,1681.5,0
2618,1681.5,0
2617,1681.5,0
2616,1681.5,0
2615,1681.5,0
2614,1681.5,0
2613,1681.5,0
2588,1693.5,0
2586,1694.5,0
2577,1700.5,0
2574,1702.5,0
2573.5,1703,0
2573,1703.5,0
2572.5,1704,0
2572,1704.5,0
2571.5,1705,0
2571,1705.5,0
2570.5,1706,0
2570,1706.5,0
2569.5,1707,0
2569,1707.5,0
2568.5,1708,0
2568,1708.5,0
2567.5,1709,0
2567,1709.5,0
2566.5,1710,0
2566,1710.5,0
2565.5,1711,0
2565,1711.5,0
2564.5,1712,0
2564,1712.5,0
2563.5,1713,0
2563,1713.5,0
2562.5,1714,0
2562,1714.5,0
2561.5,1715,0
2561,1715.5,0
2560.5,1716,0
2560,1716.5,0
2559.5,1717,0
2559,1717.5,0
2558.5,1718,0
2558,1718.5,0
2557.5,1719,0
2557,1719.5,0
2556.5,1720,0
2556,1720.5,0
2555.5,1721,0
2555,1721.5,0
2554.5,1722,0
2554,1722.5,0
2553.5,1723,0
2553,1723.5,0
2552.5,1724,0
2552,1724.5,0
2551.5,1725,0
2551,1725.5,0
2550.5,1726,0
2550,1726.5,0
2549.5,1727,0
2549,1727.5,0
2548.5,1728,0
2548,1728.5,0
2616.54519021081,1738.75648170584,1
2616.54519021081,1738.75648170584,-1
-1,68,0
2557,1360.5,0
2556.5,1361,0
2550.5,1369,0
2549.5,1371,0
2548.5,1379,0
2548.5,1380,0
2548.5,1381,0
2548.5,1382,0
2548.5,1383,0
2548.5,1384,0
2548.5,1385,0
2548.5,1386,0
2548.5,1387,0
2548.5,1388,0
2548.5,1389,0
2548.5,1390,0
2548.5,1391,0
2548.5,1392,0
2548.5,1393,0
2548.5,1394,0
2548.5,1395,0
2548.5,1396,0
2548.5,1397,0
2548.5,1398,0
2548.5,1399,0
2548.5,1400,0
2548.5,1401,0
2548.5,1402,0
2548.5,1403,0
2548.5,1404,0
2548.5,1405,0
2548.5,1406,0
2548.5,1407,0
2548.5,1408,0
2548.5,1409,0
2548.5,1410,0
2548.5,1411,0
2548.5,1412,0
2548.5,1413,0
2548.5,1414,0
2548.5,1415,0
2548.5,1416,0
2548.5,1417,0
2548.5,1418,0
2550.5,1429,0
2551.5,1431,0
2563.5,1446,0
2564,1446.5,0
2564.5,1447,0
2565,1447.5,0
2565.5,1448,0
2566,1448.5,0
2566.5,1449,0
2567,1449.5,0
2567.5,1450,0
2568,1450.5,0
2568.5,1451,0
2569,1451.5,0
2569.5,1452,0
2570,1452.5,0
2570.5,1453,0
2571,1453.5,0
2571.5,1454,0
2572,1454.5,0
2572.5,1455,0
2573,1455.5,0
2573.5,1456,0
2574,1456.5,0
2574.5,1457,0
2575,1457.5,0
2575.5,1458,0
2576,1458.5,0
2576.5,1459,0
2577,1459.5,0
2577.5,1460,0
2578,1460.5,0
2578.5,1461,0
2579,1461.5,0
2581,1462.5,0
2587,1463.5,0
2593,1464.5,0
2594,1464.5,0
2595,1464.5,0
2596,1464.5,0
2597,1464.5,0
2598,1464.5,0
2599,1464.5,0
2600,1464.5,0
2601,1464.5,0
2602,1464.5,0
2603,1464.5,0
2604,1464.5,0
2605,1464.5,0
2606,1464.5,0
2607,1464.5,0
2608,1464.5,0
2609,1464.5,0
2610,1464.5,0
2611,1464.5,0
2612,1464.5,0
2613,1464.5,0
2614,1464.5,0
2615,1464.5,0
2616,1464.5,0
2617,1464.5,0
2618,1464.5,0
2619,1464.5,0
2620,1464.5,0
2621,1464.5,0
2622,1464.5,0
2623,1464.5,0
2624,1464.5,0
2625,1464.5,0
2626,1464.5,0
2627,1464.5,0
2628,1464.5,0
2629,1464.5,0
2630,1464.5,0
2631,1464.5,0
2632,1464.5,0
2633,1464.5,0
2634,1464.5,0
2635,1464.5,0
2636,1464.5,0
2637,1464.5,0
2638,1464.5,0
2639,1464.5,0
2640,1464.5,0
2641,1464.5,0
2642,1464.5,0
2644,1463.5,0
2660,1454.5,0
2660.5,1454,0
2661,1453.5,0
2661.5,1453,0
2662,1452.5,0
2662.5,1452,0
2663,1451.5,0
2663.5,1451,0
2664,1450.5,0
2664.5,1450,0
2665,1449.5,0
2665.5,1449,0
2666,1448.5,0
2666.5,1448,0
2667,1447.5,0
2667.5,1447,0
2668,1446.5,0
2668.5,1446,0
2669,1445.5,0
2669.5,1445,0
2670,1444.5,0
2670.5,1444,0
2671,1443.5,0
2671.5,1443,0
2672,1442.5,0
2672.5,1442,0
2673,1441.5,0
2673.5,1441,0
2674,1440.5,0
2674.5,1440,0
2675,1439.5,0
2675.5,1439,0
2677.5,1436,0
2678.5,1434,0
2679.5,1432,0
2680.5,1427,0
2680.5,1426,0
2680.5,1425,0
2680.5,1424,0
2680.5,1423,0
2680.5,1422,0
2680.5,1421,0
2680.5,1420,0
2680.5,1419,0
2680.5,1418,0
2680.5,1417,0
2680.5,1416,0
2680.5,1415,0
2680.5,1414,0
2680.5,1413,0
2680.5,1412,0
2680.5,1411,0
2680.5,1410,0
2680.5,1409,0
2680.5,1408,0
2680.5,1407,0
2680.5,1406,0
2680.5,1405,0
2680.5,1404,0
2680.5,1403,0
2680.5,1402,0
2680.5,1401,0
2680.5,1400,0
2680.5,1399,0
2678.5,1390,0
2676.5,1385,0
2675.5,1383,0
2670.5,1373,0
2669.5,1371,0
2669,1370.5,0
2668.5,1370,0
2668,1369.5,0
2667.5,1369,0
2667,1368.5,0
2666.5,1368,0
2666,1367.5,0
2665.5,1367,0
2665,1366.5,0
2664.5,1366,0
2664,1365.5,0
2663.5,1365,0
2663,1364.5,0
2662.5,1364,0
2662,1363.5,0
2661.5,1363,0
2661,1362.5,0
2660.5,1362,0
2660,1361.5,0
2659.5,1361,0
2659,1360.5,0
2658.5,1360,0
2658,1359.5,0
2657.5,1359,0
2657,1358.5,0
2656.5,1358,0
2656,1357.5,0
2655.5,1357,0
2655,1356.5,0
2654.5,1356,0
2654,1355.5,0
2653.5,1355,0
2653,1354.5,0
2652.5,1354,0
2652,1353.5,0
2635,1343.5,0
2633,1342.5,0
2632,1342.5,0
2631,1342.5,0
2630,1342.5,0
2629,1342.5,0
2628,1342.5,0
2627,1342.5,0
2626,1342.5,0
2625,1342.5,0
2624,1342.5,0
2623,1342.5,0
2622,1342.5,0
2621,1342.5,0
2620,1342.5,0
2619,1342.5,0
2618,1342.5,0
2617,1342.5,0
2616,1342.5,0
2615,1342.5,0
2614,1342.5,0
2613,1342.5,0
2612,1342.5,0
2611,1342.5,0
2610,1342.5,0
2609,1342.5,0
2608,1342.5,0
2607,1342.5,0
2606,1342.5,0
2605,1342.5,0
2604,1342.5,0
2603,1342.5,0
2602,1342.5,0
2601,1342.5,0
2600,1342.5,0
2599,1342.5,0
2598,1342.5,0
2597,1342.5,0
2596,1342.5,0
2595,1342.5,0
2594,1342.5,0
2593,1342.5,0
2592,1342.5,0
2591,1342.5,0
2590,1342.5,0
2589,1342.5,0
2588,1342.5,0
2587,1342.5,0
2586,1342.5,0
2585,1342.5,0
2584,1342.5,0
2583,1342.5,0
2582,1342.5,0
2581,1342.5,0
2580,1342.5,0
2579,1342.5,0
2578,1342.5,0
2577,1342.5,0
2576,1342.5,0
2574,1343.5,0
2573.5,1344,0
2573,1344.5,0
2572.5,1345,0
2572,1345.5,0
2571.5,1346,0
2571,1346.5,0
2570.5,1347,0
2570,1347.5,0
2569.5,1348,0
2569,1348.5,0
2568.5,1349,0
2568,1349.5,0
2567.5,1350,0
2567,1350.5,0
2566.5,1351,0
2566,1351.5,0
2565.5,1352,0
2565,1352.5,0
2564.5,1353,0
2564,1353.5,0
2563.5,1354,0
2563,1354.5,0
2562.5,1355,0
2562,1355.5,0
2561.5,1356,0
2561,1356.5,0
2560.5,1357,0
2560,1357.5,0
2559.5,1358,0
2559,1358.5,0
2558.5,1359,0
2558,1359.5,0
2557.5,1360,0
2557,1360.5,0
2612.96212009984,1403.79745999119,1
2612.96212009984,1403.79745999119,-1
-1,69,0
2619,2795.5,0
2618.5,2796,0
2614.5,2801,0
2613.5,2805,0
2612.5,2810,0
2612.5,2811,0
2612.5,2813,0
2612.5,2814,0
2612.5,2815,0
2612.5,2817,0
2612.5,2818,0
2612.5,2819,0
2612.5,2820,0
2612.5,2822,0
2613.5,2827,0
2614.5,2830,0
2615.5,2832,0
2617.5,2835,0
2653.5,2874,0
2654,2874.5,0
2659,2877.5,0
2661,2878.5,0
2666,2880.5,0
2668,2880.5,0
2669,2880.5,0
2670,2880.5,0
2671,2880.5,0
2672,2880.5,0
2673,2880.5,0
2674,2880.5,0
2675,2880.5,0
2676,2880.5,0
2677,2880.5,0
2679,2880.5,0
2683,2879.5,0
2690,2876.5,0
2690.5,2876,0
2692,2874.5,0
2692.5,2874,0
2694,2872.5,0
2694.5,2872,0
2695,2871.5,0
2695.5,2871,0
2696,2870.5,0
2696.5,2870,0
2697,2869.5,0
2697.5,2869,0
2701.5,2862,0
2707.5,2848,0
2707.5,2847,0
2707.5,2846,0
2707.5,2845,0
2707.5,2844,0
2707.5,2843,0
2707.5,2842,0
2707.5,2841,0
2707.5,2840,0
2707.5,2839,0
2707.5,2838,0
2707.5,2837,0
2707.5,2836,0
2707.5,2835,0
2707.5,2834,0
2707.5,2833,0
2707.5,2832,0
2707.5,2831,0
2707.5,2830,0
2707.5,2829,0
2707.5,2828,0
2707.5,2827,0
2707.5,2826,0
2707.5,2825,0
2706.5,2823,0
2706,2822.5,0
2705.5,2822,0
2705,2821.5,0
2704.5,2821,0
2704,2820.5,0
2703.5,2820,0
2703,2819.5,0
2702.5,2819,0
2702,2818.5,0
2701.5,2818,0
2701,2817.5,0
2700.5,2817,0
2700,2816.5,0
2699.5,2816,0
2699,2815.5,0
2698.5,2815,0
2698,2814.5,0
2697.5,2814,0
2697,2813.5,0
2696.5,2813,0
2696,2812.5,0
2695.5,2812,0
2695,2811.5,0
2694.5,2811,0
2694,2810.5,0
2693.5,2810,0
2693,2809.5,0
2692.5,2809,0
2692,2808.5,0
2691.5,2808,0
2691,2807.5,0
2690.5,2807,0
2690,2806.5,0
2689.5,2806,0
2689,2805.5,0
2688.5,2805,0
2688,2804.5,0
2687.5,2804,0
2687,2803.5,0
2686.5,2803,0
2686,2802.5,0
2685.5,2802,0
2685,2801.5,0
2684.5,2801,0
2684,2800.5,0
2683.5,2800,0
2683,2799.5,0
2682.5,2799,0
2682,2798.5,0
2681.5,2798,0
2681,2797.5,0
2670,2791.5,0
2668,2790.5,0
2663,2788.5,0
2660,2787.5,0
2656,2786.5,0
2648,2785.5,0
2643,2785.5,0
2634,2786.5,0
2631,2787.5,0
2628,2788.5,0
2626,2789.5,0
2623,2791.5,0
2622.5,2792,0
2622,2792.5,0
2621.5,2793,0
2621,2793.5,0
2620.5,2794,0
2620,2794.5,0
2619.5,2795,0
2619,2795.5,0
2661.6746031746,2830.67317460317,1
2661.6746031746,2830.67317460317,-1
-1,70,0
2677,2965.5,0
2676.5,2966,0
2674.5,2969,0
2673.5,2972,0
2673.5,2973,0
2673.5,2974,0
2673.5,2975,0
2673.5,2976,0
2673.5,2977,0
2673.5,2978,0
2673.5,2979,0
2673.5,2980,0
2673.5,2981,0
2673.5,2982,0
2673.5,2983,0
2673.5,2984,0
2673.5,2985,0
2673.5,2986,0
2673.5,2987,0
2673.5,2988,0
2673.5,2989,0
2673.5,2990,0
2673.5,2991,0
2673.5,2992,0
2673.5,2993,0
2673.5,2994,0
2673.5,2995,0
2673.5,2996,0
2673.5,2997,0
2673.5,2998,0
2673.5,2999,0
2673.5,3000,0
2673.5,3001,0
2673.5,3002,0
2693.5,3115,0
2696.5,3123,0
2704.5,3142,0
2705.5,3144,0
2706,3144.5,0
2706.5,3145,0
2707,3145.5,0
2707.5,3146,0
2708,3146.5,0
2708.5,3147,0
2709,3147.5,0
2709.5,3148,0
2710,3148.5,0
2710.5,3149,0
2711,3149.5,0
2711.5,3150,0
2712,3150.5,0
2712.5,3151,0
2713,3151.5,0
2713.5,3152,0
2714,3152.5,0
2714.5,3153,0
2715,3153.5,0
2715.5,3154,0
2716,3154.5,0
2716.5,3155,0
2717,3155.5,0
2717.5,3156,0
2718,3156.5,0
2718.5,3157,0
2719,3157.5,0
2719.5,3158,0
2720,3158.5,0
2720.5,3159,0
2721,3159.5,0
2721.5,3160,0
2722,3160.5,0
2722.5,3161,0
2723,3161.5,0
2723.5,3162,0
2724,3162.5,0
2761,3183.5,0
2795,3197.5,0
2796,3197.5,0
2797,3197.5,0
2798,3197.5,0
2799,3197.5,0
2800,3197.5,0
2801,3197.5,0
2802,3197.5,0
2803,3197.5,0
2804,3197.5,0
2805,3197.5,0
2806,3197.5,0
2807,3197.5,0
2808,3197.5,0
2809,3197.5,0
2810,3197.5,0
2811,3197.5,0
2812,3197.5,0
2813,3197.5,0
2814,3197.5,0
2815,3197.5,0
2816,3197.5,0
2817,3197.5,0
2818,3197.5,0
2819,3197.5,0
2832,3196.5,0
2834,3195.5,0
2836,3194.5,0
2836.5,3194,0
2837,3193.5,0
2837.5,3193,0
2838,3192.5,0
2838.5,3192,0
2839,3191.5,0
2839.5,3191,0
2840,3190.5,0
2840.5,3190,0
2841,3189.5,0
2841.5,3189,0
2842,3188.5,0
2842.5,3188,0
2843,3187.5,0
2843.5,3187,0
2844,3186.5,0
2844.5,3186,0
2845,3185.5,0
2845.5,3185,0
2846,3184.5,0
2846.5,3184,0
2847,3183.5,0
2847.5,3183,0
2848,3182.5,0
2848.5,3182,0
2849,3181.5,0
2849.5,3181,0
2850,3180.5,0
2850.5,3180,0
2851,3179.5,0
2851.5,3179,0
2852.5,3177,0
2854.5,3168,0
2854.5,3167,0
2854.5,3166,0
2854.5,3165,0
2854.5,3164,0
2854.5,3163,0
2854.5,3162,0
2854.5,3161,0
2854.5,3160,0
2854.5,3159,0
2854.5,3158,0
2854.5,3157,0
2854.5,3156,0
2854.5,3155,0
2854.5,3154,0
2854.5,3153,0
2854.5,3152,0
2854.5,3151,0
2854.5,3150,0
2854.5,3149,0
2854.5,3148,0
2854.5,3147,0
2854.5,3146,0
2854.5,3145,0
2853.5,3137,0
2800.5,3013,0
2799.5,3011,0
2798.5,3009,0
2793.5,2999,0
2792.5,2997,0
2786.5,2989,0
2780.5,2981,0
2780,2980.5,0
2779.5,2980,0
2779,2979.5,0
2778.5,2979,0
2778,2978.5,0
2777.5,2978,0
2777,2977.5,0
2776.5,2977,0
2776,2976.5,0
2775.5,2976,0
2775,2975.5,0
2774.5,2975,0
2774,2974.5,0
2773.5,2974,0
2773,2973.5,0
2772.5,2973,0
2772,2972.5,0
2771.5,2972,0
2771,2971.5,0
2770.5,2971,0
2770,2970.5,0
2769.5,2970,0
2769,2969.5,0
2768.5,2969,0
2768,2968.5,0
2767.5,2968,0
2767,2967.5,0
2766.5,2967,0
2766,2966.5,0
2765.5,2966,0
2765,2965.5,0
2764.5,2965,0
2764,2964.5,0
2763.5,2964,0
2763,2963.5,0
2762.5,2963,0
2762,2962.5,0
2761.5,2962,0
2761,2961.5,0
2760.5,2961,0
2760,2960.5,0
2759.5,2960,0
2759,2959.5,0
2758.5,2959,0
2758,2958.5,0
2756,2957.5,0
2738,2950.5,0
2726,2946.5,0
2725,2946.5,0
2724,2946.5,0
2723,2946.5,0
2722,2946.5,0
2721,2946.5,0
2720,2946.5,0
2719,2946.5,0
2718,2946.5,0
2717,2946.5,0
2716,2946.5,0
2715,2946.5,0
2714,2946.5,0
2713,2946.5,0
2712,2946.5,0
2711,2946.5,0
2710,2946.5,0
2709,2946.5,0
2708,2946.5,0
2707,2946.5,0
2706,2946.5,0
2705,2946.5,0
2704,2946.5,0
2703,2946.5,0
2694,2949.5,0
2692,2950.5,0
2691.5,2951,0
2691,2951.5,0
2690.5,2952,0
2690,2952.5,0
2689.5,2953,0
2689,2953.5,0
2688.5,2954,0
2688,2954.5,0
2687.5,2955,0
2687,2955.5,0
2686.5,2956,0
2686,2956.5,0
2685.5,2957,0
2685,2957.5,0
2684.5,2958,0
2684,2958.5,0
2683.5,2959,0
2683,2959.5,0
2682.5,2960,0
2682,2960.5,0
2681.5,2961,0
2681,2961.5,0
2680.5,2962,0
2680,2962.5,0
2679.5,2963,0
2679,2963.5,0
2678.5,2964,0
2678,2964.5,0
2677.5,2965,0
2677,2965.5,0
2758.52440973483,3077.04765710134,1
2758.52440973483,3077.04765710134,-1
-1,71,0
2714,2566.5,0
2713.5,2567,0
2703.5,2578,0
2702.5,2580,0
2701.5,2582,0
2696.5,2599,0
2696.5,2600,0
2696.5,2601,0
2696.5,2602,0
2696.5,2603,0
2696.5,2604,0
2696.5,2605,0
2696.5,2606,0
2696.5,2607,0
2696.5,2608,0
2696.5,2609,0
2696.5,2610,0
2696.5,2611,0
2696.5,2612,0
2696.5,2613,0
2696.5,2614,0
2696.5,2615,0
2696.5,2616,0
2696.5,2617,0
2696.5,2618,0
2696.5,2619,0
2696.5,2620,0
2696.5,2621,0
2696.5,2622,0
2696.5,2623,0
2696.5,2624,0
2696.5,2625,0
2696.5,2626,0
2696.5,2627,0
2697.5,2629,0
2700.5,2633,0
2707.5,2642,0
2708,2642.5,0
2708.5,2643,0
2709,2643.5,0
2709.5,2644,0
2710,2644.5,0
2710.5,2645,0
2711,2645.5,0
2711.5,2646,0
2712,2646.5,0
2712.5,2647,0
2713,2647.5,0
2713.5,2648,0
2714,2648.5,0
2714.5,2649,0
2715,2649.5,0
2715.5,2650,0
2716,2650.5,0
2716.5,2651,0
2717,2651.5,0
2717.5,2652,0
2718,2652.5,0
2718.5,2653,0
2719,2653.5,0
2719.5,2654,0
2720,2654.5,0
2720.5,2655,0
2721,2655.5,0
2721.5,2656,0
2722,2656.5,0
2722.5,2657,0
2723,2657.5,0
2725,2658.5,0
2733,2660.5,0
2742,2661.5,0
2743,2661.5,0
2744,2661.5,0
2745,2661.5,0
2746,2661.5,0
2747,2661.5,0
2748,2661.5,0
2749,2661.5,0
2750,2661.5,0
2751,2661.5,0
2752,2661.5,0
2753,2661.5,0
2754,2661.5,0
2755,2661.5,0
2756,2661.5,0
2757,2661.5,0
2758,2661.5,0
2759,2661.5,0
2760,2661.5,0
2761,2661.5,0
2762,2661.5,0
2763,2661.5,0
2764,2661.5,0
2765,2661.5,0
2766,2661.5,0
2767,2661.5,0
2768,2661.5,0
2769,2661.5,0
2770,2661.5,0
2778,2659.5,0
2798,2652.5,0
2800,2651.5,0
2800.5,2651,0
2801,2650.5,0
2801.5,2650,0
2802,2649.5,0
2802.5,2649,0
2803,2648.5,0
2803.5,2648,0
2804,2647.5,0
2804.5,2647,0
2805,2646.5,0
2805.5,2646,0
2806,2645.5,0
2806.5,2645,0
2807,2644.5,0
2807.5,2644,0
2808,2643.5,0
2808.5,2643,0
2809,2642.5,0
2809.5,2642,0
2810,2641.5,0
2810.5,2641,0
2811,2640.5,0
2811.5,2640,0
2812,2639.5,0
2812.5,2639,0
